claim_id,policy_number,claim_number,sum_insured,product,agent,class_of_business,risk_type,loss_date,client_type,renewal_frequency,primary_cause,secondary_cause,branch,target
ID_F3YDF85RZK73,pol000009805,claim0011404,0.0,prod00015,ag00064,cob00022,rt00025,2020-09-07,ct0001,rf0002,pc0007,sc00023,br00006,24500.61
ID_X8CF3MZHL14F,pol000006079,claim0003904,10800000.0,prod00015,ag00226,cob00034,rt00023,2021-03-28,ct0001,rf0003,pc0007,sc00023,br00002,131285.7
ID_0ZE9IYFFJDX4,pol000007967,claim0008401,0.0,prod00015,ag00068,cob00034,rt00024,2020-12-29,ct0001,rf0001,pc0015,sc00020,br00001,50150.6
ID_DWMLT4AGE44H,pol000005894,claim0001512,6600000.0,prod00015,ag00068,cob00034,rt00023,2021-07-21,ct0001,rf0001,pc0007,sc00024,br00002,2191487.4
ID_YB68EHLCM7UB,pol000005797,claim0000809,355200.0,prod00011,ag00037,cob00015,rt00018,2018-06-10,ct0001,rf0002,pc0002,sc00003,br00002,256.14
ID_54P7OH8K42Y2,pol000007102,claim0009244,35645876.0,prod00002,ag00037,cob00004,rt00001,2018-08-28,ct0001,rf0002,pc0001,sc00014,br00001,594007.24
ID_Q5S9Z5PINAD9,pol000009948,claim0011686,100000.0,prod00015,ag00226,cob00034,rt00023,2019-04-12,ct0002,rf0002,pc0007,sc00021,br00008,28462.3
ID_0KH0CFHO0SXZ,pol000005830,claim0001077,385000.0,prod00015,ag00037,cob00034,rt00023,2019-04-29,ct0001,rf0003,pc0007,sc00021,br00002,9672.97
ID_8BLG5LZL1TN2,pol000009924,claim0013786,60000.0,prod00034,ag00064,cob00036,rt00041,2018-12-08,ct0001,rf0002,pc0015,sc00020,br00006,52004.8
ID_ADWV9BI7E5CM,pol000007897,claim0008273,700000.0,prod00015,ag00068,cob00034,rt00023,2020-01-13,ct0001,rf0002,pc0007,sc00024,br00001,0.0
ID_O0JDPNE19AIQ,pol000005960,claim0002590,0.0,prod00015,ag00037,cob00022,rt00025,2018-07-28,ct0001,rf0002,pc0007,sc00023,br00002,0.0
ID_SICVV9N1IRRF,pol000009948,claim0011696,100000.0,prod00015,ag00226,cob00034,rt00023,2019-04-17,ct0002,rf0002,pc0007,sc00021,br00008,0.0
ID_B30T577AW6ZB,pol000006652,claim0005003,10000.0,prod00005,ag00226,cob00009,rt00032,2018-11-17,ct0003,rf0002,pc0007,sc00022,br00002,2279.03
ID_RJRWZZ2DRMNJ,,claim0005964,27000.0,prod00027,ag00226,cob00031,rt00006,2019-10-14,ct0003,rf0002,pc0007,sc00023,br00001,1780.2
ID_5T6J3Z92ZFCL,pol000005944,claim0002001,7400000.0,prod00015,ag00226,cob00034,rt00023,2021-01-07,ct0001,rf0003,pc0002,sc00004,br00002,72733.05
ID_5B63CMPIXN6H,pol000005568,claim0000416,375000.0,prod00027,ag00064,cob00031,rt00006,2020-06-03,ct0003,rf0001,pc0007,sc00023,br00002,3950.2
ID_IB65FAKC62BP,pol000005791,claim0000778,1500.0,prod00011,ag00068,cob00017,rt00017,2018-02-19,ct0001,rf0002,pc0007,sc00023,br00002,3878.79
ID_HEN458OJZBH8,pol000007949,claim0008286,0.0,prod00015,ag00226,cob00034,rt00023,2019-10-20,ct0001,rf0001,pc0007,sc00023,br00001,740.0
ID_ZRHPYAJ05HU5,pol000006026,claim0003523,100000.0,prod00015,ag00037,cob00034,rt00023,2018-05-24,ct0001,rf0002,pc0007,sc00024,br00002,468.0
ID_0V2NH3MBNYY1,pol000006010,claim0003046,30000.0,prod00015,ag00068,cob00034,rt00023,2018-03-08,ct0001,rf0002,pc0007,sc00023,br00002,1590.27
ID_KVSJ325RE63C,pol000007392,claim0006295,78000.0,prod00027,ag00226,cob00031,rt00006,2020-01-27,ct0001,rf0001,pc0007,sc00023,br00001,724.5
ID_X5M2H7QUVCVM,pol000010499,claim0012756,20000.0,prod00005,ag00068,cob00009,rt00032,2018-12-12,ct0003,rf0002,pc0007,sc00021,br00007,6143.58
ID_EIBZDIUKNX7O,pol000008981,claim0009950,6000.0,prod00005,ag00226,cob00009,rt00032,2018-06-11,ct0003,rf0001,pc0007,sc00029,br00001,394.5
ID_T2MBZZGUW564,pol000007648,claim0006502,4500000.0,prod00021,ag00226,cob00027,rt00013,2021-06-26,ct0001,rf0002,pc0004,sc00039,br00001,24606.0
ID_8C1QPMQYTDDY,pol000009204,claim0010228,20000.0,prod00005,ag00226,cob00009,rt00032,2018-06-16,ct0003,rf0001,pc0007,sc00023,br00001,966.07
ID_GM27IVZG5MNZ,pol000005951,claim0002289,9500.0,prod00015,ag00037,cob00034,rt00023,2018-09-20,ct0001,rf0002,pc0007,sc00023,br00002,504.0
ID_I3EAIQ426VK8,pol000005960,claim0002466,100000.0,prod00015,ag00037,cob00034,rt00023,2019-05-03,ct0001,rf0002,pc0007,sc00023,br00002,3599.5
ID_E0P757MHNIXP,pol000007690,claim0006589,3600000.0,prod00012,ag00068,cob00016,rt00015,2020-06-12,ct0001,rf0002,pc0005,sc00019,br00001,11700.0
ID_ZRMK1X5LUUW2,pol000005688,claim0000582,160000.0,prod00021,ag00068,cob00026,rt00013,2018-11-10,ct0003,rf0002,pc0004,sc00037,br00002,14810.75
ID_Y7T8JXC7467X,,claim0005933,8000.0,prod00027,ag00226,cob00031,rt00006,2019-02-09,ct0003,rf0001,pc0007,sc00021,br00001,4484.65
ID_YI9G0YZRZ41G,pol000005960,claim0002474,7826100.0,prod00015,ag00037,cob00034,rt00023,2020-09-09,ct0001,rf0003,pc0007,sc00022,br00002,24732.0
ID_T21MGI0V0XN8,pol000005981,claim0002836,1000000.0,prod00015,ag00037,cob00034,rt00023,2020-07-19,ct0001,rf0002,pc0007,sc00023,br00002,10560.0
ID_ZCWPGUUSLWN6,pol000005797,claim0000810,355200.0,prod00011,ag00037,cob00015,rt00018,2018-03-30,ct0001,rf0002,pc0001,sc00008,br00002,1354.7
ID_4AF84KQ16PZB,pol000007967,claim0008379,0.0,prod00015,ag00068,cob00034,rt00024,2020-03-22,ct0001,rf0001,pc0015,sc00020,br00001,10000.0
ID_GUB2U95SB2JK,pol000010767,claim0014000,5000.0,prod00005,ag00044,cob00009,rt00032,2019-02-23,ct0003,rf0002,pc0007,sc00023,br00009,0.0
ID_1O65KL5VFC8E,pol000006026,claim0003297,1700000.0,prod00015,ag00037,cob00034,rt00023,2019-07-13,ct0001,rf0002,pc0007,sc00022,br00002,1397.25
ID_YBTN4SKND6TR,pol000007249,claim0005956,6600.0,prod00027,ag00083,cob00031,rt00006,2019-08-23,ct0003,rf0001,pc0007,sc00023,br00001,348.8
ID_M1NA007V02TT,pol000007989,claim0008483,260000.0,prod00015,ag00068,cob00034,rt00023,2020-04-27,ct0001,rf0002,pc0007,sc00023,br00001,3175.76
ID_2P8C8C5J7QGS,pol000008777,claim0009688,15500.0,prod00005,ag00037,cob00009,rt00032,2018-08-04,ct0003,rf0001,pc0007,sc00024,br00001,1600.0
ID_VCE09ZDSYMHG,pol000007214,claim0005984,8000.0,prod00027,ag00226,cob00031,rt00006,2019-06-14,ct0003,rf0001,pc0007,sc00024,br00001,2191.37
ID_92W0DXX6LZPO,pol000009925,claim0011878,100000.0,prod00034,ag00064,cob00036,rt00041,2018-03-10,ct0001,rf0002,pc0015,sc00020,br00006,150.0
ID_I5O3LWN220CG,pol000007712,claim0006680,3000.0,prod00029,ag00037,cob00010,rt00026,2018-05-06,ct0001,rf0002,pc0007,sc00024,br00002,1655.0
ID_U16ZMH2LSE4S,pol000009479,claim0010629,75000.0,prod00027,ag00226,cob00031,rt00006,2020-01-25,ct0003,rf0001,pc0007,sc00004,br00005,26.67
ID_6AHQAX5G1RG1,pol000007335,claim0006090,15000.0,prod00027,ag00226,cob00031,rt00006,2020-02-02,ct0003,rf0002,pc0007,sc00021,br00001,26641.95
ID_05HSWCRJPDP7,pol000007723,claim0006778,498060.0,prod00015,ag00021,cob00034,rt00023,2019-03-08,ct0001,rf0001,pc0007,sc00023,br00001,802.12
ID_TAI8KSXUSQM0,pol000006085,claim0003932,360000.0,prod00015,ag00037,cob00034,rt00023,2019-11-29,ct0001,rf0005,pc0002,sc00053,br00002,3060.0
ID_ROL9UOFW14EY,pol000006919,claim0005331,0.0,prod00028,ag00068,cob00009,rt00033,2018-06-24,ct0003,rf0002,pc0007,sc00022,br00002,169.65
ID_ZHFFS8VETUPJ,pol000008089,claim0008760,3060000.0,prod00023,ag00068,cob00016,rt00031,2020-07-20,ct0001,rf0005,pc0005,sc00051,br00001,293110.0
ID_GDEV4532V7UY,pol000009888,claim0011525,8000.0,prod00005,ag00226,cob00009,rt00032,2018-02-09,ct0003,rf0001,pc0007,sc00021,br00006,272.25
ID_YPIRTDB2C14I,pol000009249,claim0010280,6000.0,prod00005,ag00037,cob00009,rt00032,2018-08-06,ct0003,rf0002,pc0007,sc00021,br00001,1035.0
ID_3RQ29YM6CLRG,pol000009127,claim0010147,10000.0,prod00005,ag00226,cob00009,rt00032,2018-05-21,ct0003,rf0001,pc0007,sc00022,br00001,1023.0
ID_RYQJGJ2TSCAW,pol000005928,claim0001896,250000.0,prod00015,ag00226,cob00034,rt00023,2018-10-27,ct0001,rf0001,pc0007,sc00023,br00002,0.0
ID_DA97U56WJ4DV,pol000008126,claim0008905,4000.0,prod00005,ag00226,cob00009,rt00032,2018-10-13,ct0003,rf0002,pc0007,sc00004,br00001,2466.45
ID_6JYVARB1KXNB,pol000009521,claim0010848,70000.0,prod00015,ag00037,cob00034,rt00023,2018-10-07,ct0001,rf0002,pc0007,sc00023,br00005,459.7
ID_TININKR055FP,pol000005986,claim0002871,75000.0,prod00015,ag00037,cob00034,rt00023,2018-06-30,ct0001,rf0002,pc0007,sc00031,br00002,0.0
ID_6RFW2AQTVWKJ,pol000006418,claim0009346,8000.0,prod00005,ag00064,cob00009,rt00032,2018-04-30,ct0003,rf0001,pc0007,sc00021,br00002,175.95
ID_H2VUWHK1RGQT,pol000010312,claim0012512,5000.0,prod00005,ag00068,cob00009,rt00032,2018-04-03,ct0003,rf0003,pc0007,sc00021,br00007,867.33
ID_3998UVRKBGW5,pol000007880,claim0008036,150000.0,prod00015,ag00226,cob00034,rt00023,2019-07-20,ct0001,rf0002,pc0007,sc00022,br00001,1053.0
ID_EXAAD3OOQNV8,pol000005880,claim0001401,25000.0,prod00015,ag00226,cob00034,rt00023,2018-01-02,ct0001,rf0003,pc0007,sc00023,br00002,2365.0
ID_SK6ID6Z6UKUG,pol000005951,claim0002117,80000.0,prod00015,ag00037,cob00034,rt00023,2019-03-24,ct0001,rf0002,pc0007,sc00021,br00002,2573.42
ID_QB4PY1R881HM,pol000007091,claim0005704,0.0,prod00002,ag00021,cob00002,rt00002,2018-09-21,ct0001,rf0001,pc0003,sc00004,br00001,250.0
ID_75NO9EUMPYPQ,pol000009145,claim0010165,0.0,prod00028,ag00226,cob00009,rt00033,2018-12-28,ct0003,rf0001,pc0007,sc00024,br00001,267.81
ID_W8TQ45QQAHQX,pol000008214,claim0008944,16500.0,prod00005,ag00037,cob00010,rt00032,2018-10-31,ct0003,rf0001,pc0007,sc00024,br00001,3363.75
ID_4VTFUK3NPS0Z,pol000009253,claim0010284,0.0,prod00028,ag00226,cob00009,rt00033,2018-05-04,ct0003,rf0002,pc0007,sc00021,br00001,260.93
ID_E9DD96JMFL3T,pol000009761,claim0011339,170775.0,prod00015,ag00064,cob00034,rt00023,2018-12-24,ct0001,rf0002,pc0007,sc00023,br00006,0.0
ID_TD4AZKCEDLCD,pol000008305,claim0009158,0.0,prod00028,ag00037,cob00009,rt00033,2018-03-05,ct0003,rf0001,pc0007,sc00023,br00001,100.0
ID_2Q027E1G1LNV,pol000006303,claim0004498,8000.0,prod00005,ag00064,cob00009,rt00032,2018-07-22,ct0003,rf0001,pc0007,sc00023,br00002,2700.47
ID_ND9N1WGFXNRP,pol000005974,claim0002784,5400000.0,prod00015,ag00037,cob00034,rt00023,2021-06-17,ct0001,rf0002,pc0007,sc00023,br00002,83070.0
ID_SGMFEYZ8207F,pol000005581,claim0000436,100000.0,prod00027,ag00064,cob00010,rt00006,2020-07-27,ct0001,rf0001,pc0007,sc00024,br00002,0.0
ID_2RCE1BT3CKVF,pol000005437,claim0000241,154000.0,prod00027,ag00068,cob00031,rt00006,2020-02-29,ct0003,rf0001,pc0007,sc00021,br00002,99178.0
ID_AO2P7JM5LNM5,pol000009552,claim0010945,5000.0,prod00005,ag00226,cob00009,rt00032,2018-05-10,ct0003,rf0001,pc0007,sc00023,br00005,380.0
ID_42SDZVFQN04X,pol000007751,claim0007128,6042803.0,prod00015,ag00037,cob00034,rt00023,2020-01-29,ct0001,rf0001,pc0007,sc00023,br00001,0.0
ID_Q70N4E58YYNZ,pol000010101,claim0011906,0.0,prod00008,ag00068,cob00013,rt00050,2019-08-20,ct0001,rf0002,pc0012,sc00032,br00007,5184.34
ID_7UA8YJN8KQR8,pol000006311,claim0004509,5000.0,prod00005,ag00068,cob00009,rt00032,2018-11-28,ct0003,rf0001,pc0002,sc00003,br00002,0.0
ID_BAYPKLZKH3XM,pol000008729,claim0009627,6000.0,prod00005,ag00226,cob00009,rt00032,2018-04-11,ct0003,rf0001,pc0007,sc00004,br00001,318.6
ID_R5JNCT4NSQW5,pol000005917,claim0001664,60000.0,prod00015,ag00226,cob00034,rt00023,2018-06-23,ct0001,rf0001,pc0007,sc00023,br00002,1008.25
ID_4CLQPCPJ3B84,pol000009526,claim0010870,4400000.0,prod00015,ag00064,cob00034,rt00023,2020-07-14,ct0001,rf0002,pc0007,sc00021,br00005,20506.95
ID_LFQFBJCELJGI,pol000010676,claim0013009,12000.0,prod00005,ag00044,cob00009,rt00032,2019-02-11,ct0003,rf0002,pc0007,sc00021,br00009,1646.86
ID_4MT89O31GYEE,pol000006413,claim0004662,60000.0,prod00005,ag00037,cob00009,rt00032,2019-08-27,ct0001,rf0002,pc0007,sc00023,br00002,960.04
ID_LKEUO14WLZ80,pol000010061,claim0011846,10000.0,prod00027,ag00068,cob00031,rt00006,2019-04-16,ct0003,rf0001,pc0007,sc00023,br00007,0.0
ID_VXDLRAD16G1H,pol000005681,claim0000571,220626.0,prod00021,ag00037,cob00026,rt00013,2018-09-19,ct0002,rf0002,pc0002,sc00016,br00002,3704.96
ID_S8CVUKHTZHR8,pol000007993,claim0008497,244000.0,prod00015,ag00083,cob00010,rt00024,2021-04-26,ct0001,rf0002,pc0007,sc00024,br00001,244000.0
ID_B48H49OY182Q,pol000008953,claim0009918,15000.0,prod00005,ag00226,cob00009,rt00032,2018-05-14,ct0003,rf0001,pc0007,sc00024,br00001,8697.0
ID_ZAUX9UFPBR5T,pol000007789,claim0007423,0.0,prod00016,ag00068,cob00022,rt00025,2019-11-09,ct0001,rf0001,pc0007,sc00021,br00001,441.25
ID_SGHCNRPY5C27,pol000009506,claim0010946,80000.0,prod00015,ag00037,cob00034,rt00023,2018-11-19,ct0001,rf0002,pc0007,sc00023,br00005,560.0
ID_VPSTSHBHKMU9,pol000005962,claim0002662,0.0,prod00015,ag00037,cob00022,rt00025,2020-11-28,ct0001,rf0002,pc0007,sc00024,br00002,3000.0
ID_1BGKFS0ISVJA,pol000007923,claim0008218,140000.0,prod00015,ag00226,cob00034,rt00023,2020-12-05,ct0003,rf0002,pc0007,sc00023,br00001,67229.9
ID_B5EIJD95UDPE,pol000007138,claim0005810,10000.0,prod00027,ag00226,cob00010,rt00006,2018-12-04,ct0003,rf0001,pc0007,sc00024,br00001,0.0
ID_RC7N65XAX5JS,pol000008748,claim0009879,0.0,prod00028,ag00226,cob00009,rt00033,2018-10-28,ct0003,rf0001,pc0007,sc00023,br00001,0.0
ID_C9LIKPC8KNGT,pol000008077,claim0008738,2000000.0,prod00018,ag00226,cob00023,rt00027,2019-02-20,ct0001,rf0002,pc0017,sc00061,br00001,27284.69
ID_OAOMTP36KYNE,pol000007184,claim0005872,25000.0,prod00027,ag00226,cob00031,rt00006,2019-01-09,ct0003,rf0001,pc0007,sc00022,br00001,0.0
ID_KZC8HWH1H3SX,pol000005352,claim0000057,117012900.0,prod00002,ag00226,cob00004,rt00001,2019-02-15,ct0001,rf0002,pc0001,sc00007,br00002,0.0
ID_SDTRWIYVR028,pol000006000,claim0002963,1100000.0,prod00015,ag00037,cob00034,rt00023,2020-11-01,ct0001,rf0002,pc0002,sc00045,br00002,38445.0
ID_8I4KZW63L1TK,pol000007663,claim0006529,20000.0,prod00027,ag00083,cob00031,rt00006,2020-11-15,ct0003,rf0001,pc0007,sc00024,br00001,20000.0
ID_L7MAK1EKBS2H,pol000009478,claim0010631,100000.0,prod00015,ag00064,cob00034,rt00023,2019-09-23,ct0001,rf0002,pc0007,sc00031,br00005,2786.81
ID_GZA6TWY93BIR,pol000007331,claim0006086,22000.0,prod00027,ag00226,cob00031,rt00006,2019-05-16,ct0003,rf0002,pc0007,sc00022,br00001,5348.21
ID_VICY2XM0PC2H,pol000006025,claim0003338,30000.0,prod00015,ag00037,cob00034,rt00023,2018-09-07,ct0001,rf0002,pc0007,sc00021,br00002,0.0
ID_4N2P5RCA47O9,pol000006349,claim0004679,10000.0,prod00005,ag00037,cob00009,rt00032,2018-01-10,ct0003,rf0001,pc0007,sc00030,br00002,609.77
ID_1TWQ3ROUONNF,pol000007953,claim0008305,22000000.0,prod00015,ag00068,cob00034,rt00023,2020-07-26,ct0001,rf0001,pc0007,sc00021,br00001,20700.0
ID_US2IRBMAFKVY,pol000006039,claim0003662,32000.0,prod00015,ag00226,cob00034,rt00023,2018-09-30,ct0001,rf0002,pc0007,sc00021,br00002,10997.03
ID_V6ZZ7KWHZCL2,pol000007970,claim0008419,244000.0,prod00015,ag00068,cob00010,rt00024,2021-06-10,ct0001,rf0001,pc0015,sc00020,br00001,112000.0
ID_EBZACOIAQ2EO,pol000011047,claim0013848,0.0,prod00008,ag00068,cob00013,rt00050,2018-07-05,ct0001,rf0002,pc0012,sc00032,br00007,1324.97
ID_ZYKO07GP1RXJ,pol000007492,claim0006305,20000.0,prod00027,ag00226,cob00010,rt00006,2020-05-15,ct0003,rf0001,pc0007,sc00024,br00001,50000.0
ID_G5D3TLD7JDCW,pol000006095,claim0003986,0.0,prod00015,ag00068,cob00010,rt00023,2019-07-19,ct0001,rf0001,pc0015,sc00020,br00011,10465.8
ID_Z66DZBDCE7VF,pol000005768,claim0000729,183689.0,prod00012,ag00037,cob00016,rt00015,2019-03-06,ct0001,rf0002,pc0011,sc00048,br00002,801.0
ID_WRW7KG08G0GN,pol000007987,claim0008465,0.0,prod00015,ag00083,cob00010,rt00024,2020-02-26,ct0001,rf0002,pc0007,sc00024,br00001,20810.0
ID_MYZS6TKY3WJ4,pol000009259,claim0010293,0.0,prod00028,ag00226,cob00009,rt00033,2018-10-18,ct0003,rf0002,pc0007,sc00023,br00001,179.44
ID_F2GJBVFPENN4,pol000008021,claim0008642,0.0,prod00015,ag00037,cob00022,rt00025,2021-09-16,ct0001,rf0003,pc0007,sc00022,br00001,13770.0
ID_S4G7WJ28YAEP,pol000007408,claim0006324,49000.0,prod00027,ag00083,cob00031,rt00006,2019-11-21,ct0001,rf0001,pc0007,sc00021,br00001,11111.13
ID_5ZMHAXB7AKMD,pol000007844,claim0007976,25000.0,prod00015,ag00064,cob00034,rt00023,2018-07-15,ct0001,rf0002,pc0007,sc00021,br00001,695.5
ID_3KMSGY8EXSOF,pol000006026,claim0003424,12092913.0,prod00015,ag00037,cob00034,rt00023,2020-10-05,ct0001,rf0002,pc0007,sc00031,br00002,7200.36
ID_L3AMEF0B03AW,pol000007963,claim0008376,244000.0,prod00015,ag00068,cob00010,rt00024,2021-03-31,ct0001,rf0001,pc0015,sc00020,br00001,20000.0
ID_YECYSQUKCE4I,pol000009948,claim0011641,1400000.0,prod00015,ag00226,cob00034,rt00023,2019-12-24,ct0002,rf0002,pc0007,sc00004,br00008,5300.0
ID_HGYGHFX29PPM,pol000008397,claim0009208,6500.0,prod00005,ag00226,cob00009,rt00032,2018-06-02,ct0003,rf0001,pc0007,sc00023,br00001,682.0
ID_BTPAHQ4MS7KO,pol000010207,claim0012253,190000.0,prod00015,ag00068,cob00034,rt00023,2018-05-23,ct0001,rf0002,pc0007,sc00024,br00007,0.0
ID_UDPQ8DDUPEDT,pol000010092,claim0011896,220000.0,prod00027,ag00080,cob00031,rt00006,2019-10-16,ct0001,rf0001,pc0007,sc00031,br00008,1398.08
ID_86TXCESL94JP,,claim0005830,3000.0,prod00027,ag00226,cob00010,rt00006,2019-01-08,ct0003,rf0001,pc0007,sc00024,br00001,2980.0
ID_RY53K8XTYYHS,pol000006063,claim0003780,100000.0,prod00015,ag00037,cob00034,rt00023,2019-03-05,ct0001,rf0002,pc0007,sc00023,br00002,0.0
ID_ZZHH2LFJ5MHH,pol000009513,claim0010812,34000.0,prod00015,ag00226,cob00034,rt00023,2019-05-20,ct0001,rf0002,pc0007,sc00021,br00005,12529.73
ID_JFKU0L4FL195,pol000005951,claim0002247,38000.0,prod00015,ag00037,cob00034,rt00023,2018-10-26,ct0001,rf0002,pc0007,sc00022,br00002,4154.28
ID_DS3PTOS65YUT,pol000009244,claim0010275,165000.0,prod00005,ag00226,cob00009,rt00032,2019-02-07,ct0001,rf0001,pc0007,sc00023,br00001,1156.81
ID_CDUQMZ6A18HA,pol000005453,claim0000263,115000.0,prod00027,ag00037,cob00031,rt00006,2020-02-10,ct0001,rf0001,pc0007,sc00024,br00002,43940.52
ID_Z0NWPALTI112,pol000007715,claim0006722,19000000.0,prod00015,ag00021,cob00034,rt00023,2020-09-04,ct0001,rf0001,pc0007,sc00023,br00001,9100.0
ID_C2NHRAGT3AY5,pol000006063,claim0003864,100000.0,prod00015,ag00037,cob00034,rt00023,2019-07-16,ct0001,rf0002,pc0007,sc00023,br00002,0.0
ID_AL3641DT8SIK,pol000005459,claim0000354,14000.0,prod00027,ag00064,cob00031,rt00006,2019-04-05,ct0003,rf0001,pc0007,sc00023,br00002,0.0
ID_IC4O8QQ16UQB,pol000008430,claim0009248,5000.0,prod00005,ag00064,cob00009,rt00032,2018-01-10,ct0003,rf0001,pc0007,sc00021,br00001,365.0
ID_D4U405ZUZT7X,pol000010129,claim0012227,0.0,prod00008,ag00068,cob00013,rt00050,2019-05-30,ct0001,rf0002,pc0012,sc00074,br00007,0.0
ID_UVLBGGAVO3G4,pol000007844,claim0007807,50000.0,prod00015,ag00064,cob00034,rt00023,2019-09-29,ct0001,rf0001,pc0007,sc00023,br00001,8247.67
ID_FFUG98D09FIU,pol000005960,claim0002526,73800.0,prod00015,ag00037,cob00034,rt00023,2018-01-02,ct0001,rf0002,pc0007,sc00023,br00002,0.0
ID_EEUH1FE0GIFV,pol000005683,claim0000573,15000.0,prod00027,ag00068,cob00031,rt00006,2019-05-02,ct0003,rf0001,pc0007,sc00023,br00003,0.0
ID_MZ2S8MJZ8FSS,pol000006741,claim0005117,15000.0,prod00005,ag00226,cob00009,rt00032,2018-08-23,ct0003,rf0002,pc0007,sc00023,br00002,2225.25
ID_OTXJKACG1P4K,pol000009535,claim0010890,244000.0,prod00015,ag00226,cob00010,rt00024,2021-06-09,ct0001,rf0002,pc0007,sc00024,br00005,0.0
ID_HVC5H58QT52T,pol000010618,claim0012911,0.0,prod00028,ag00068,cob00009,rt00033,2018-07-09,ct0003,rf0002,pc0007,sc00021,br00007,140.3
ID_H6O9BRQF9MDM,pol000007774,claim0007365,57000.0,prod00015,ag00226,cob00034,rt00023,2019-03-14,ct0001,rf0002,pc0007,sc00031,br00001,0.0
ID_Y4RSGH0RGI4Q,pol000005380,claim0000142,743323927.0,prod00002,ag00037,cob00004,rt00001,2020-02-16,ct0001,rf0002,pc0001,sc00007,br00002,1250.59
ID_7RMBPW8AFLNW,pol000009147,claim0010273,6000.0,prod00005,ag00226,cob00009,rt00032,2018-11-23,ct0003,rf0001,pc0007,sc00023,br00001,134.93
ID_HQGMLFVHEUCE,pol000006414,claim0004664,7500.0,prod00005,ag00068,cob00009,rt00032,2019-01-12,ct0001,rf0001,pc0007,sc00023,br00002,2876.0
ID_JRD5A3IF7J15,pol000007967,claim0013256,244000.0,prod00015,ag00068,cob00010,rt00024,2021-05-24,ct0001,rf0002,pc0007,sc00024,br00001,0.0
ID_MCD5JPMLN807,pol000005813,claim0000915,66000.0,prod00015,ag00226,cob00034,rt00023,2018-03-23,ct0001,rf0001,pc0007,sc00023,br00002,1380.85
ID_8EPIXSFCZ4JP,pol000010752,claim0013116,0.0,prod00028,ag00044,cob00009,rt00033,2018-07-27,ct0003,rf0002,pc0007,sc00023,br00009,50.0
ID_W2O3U5J3HJWC,pol000006015,claim0003098,90000.0,prod00015,ag00064,cob00034,rt00023,2018-07-05,ct0001,rf0002,pc0007,sc00021,br00002,790.0
ID_EZR1MGUE7HUS,pol000006632,claim0004977,25000.0,prod00005,ag00226,cob00011,rt00035,2019-02-13,ct0003,rf0002,pc0007,sc00023,br00002,532.29
ID_4Q17F7RHW5DU,pol000005926,claim0001749,1607178.0,prod00015,ag00037,cob00034,rt00023,2019-10-01,ct0001,rf0003,pc0007,sc00023,br00002,7171.51
ID_OLB5A5EO97RU,pol000009101,claim0010109,5000.0,prod00005,ag00226,cob00009,rt00032,2018-05-07,ct0003,rf0001,pc0007,sc00024,br00001,1545.77
ID_72JGLQGL3N4N,pol000007019,claim0005521,270000.0,prod00015,ag00068,cob00034,rt00023,2019-11-12,ct0001,rf0001,pc0002,sc00045,br00004,5216.59
ID_E5SOS88M2WM5,pol000008044,claim0008686,3000.0,prod00029,ag00226,cob00010,rt00026,2018-12-22,ct0001,rf0001,pc0007,sc00024,br00001,3000.0
ID_DZJ6STKE6R7B,pol000007739,claim0007032,110000.0,prod00015,ag00226,cob00034,rt00023,2018-05-12,ct0001,rf0002,pc0007,sc00023,br00001,90.0
ID_ND2FDGV0ZRVU,pol000005993,claim0002975,65000.0,prod00015,ag00068,cob00034,rt00023,2019-01-05,ct0001,rf0002,pc0007,sc00021,br00002,5229.0
ID_PFCGTL429OFG,pol000007838,claim0007720,1937500.0,prod00015,ag00037,cob00034,rt00023,2020-03-15,ct0001,rf0002,pc0007,sc00024,br00001,57294.0
ID_BPLIGP2ML3M9,pol000010137,claim0012028,0.0,prod00008,ag00068,cob00013,rt00050,2019-08-20,ct0001,rf0002,pc0012,sc00032,br00007,15375.44
ID_7N66VAS9M0UP,pol000007102,claim0005814,2500000.0,prod00002,ag00037,cob00001,rt00002,2019-11-24,ct0001,rf0002,pc0002,sc00009,br00001,0.0
ID_YL5ZQUC38PQL,pol000007091,claim0005700,0.0,prod00002,ag00021,cob00002,rt00002,2018-05-02,ct0001,rf0001,pc0003,sc00004,br00001,450.0
ID_83SE3YKW74BE,pol000005916,claim0001639,63000.0,prod00015,ag00064,cob00034,rt00023,2018-12-28,ct0001,rf0002,pc0007,sc00023,br00002,907.57
ID_2LBZOS5JALFP,pol000005387,claim0000169,13850935.0,prod00002,ag00068,cob00004,rt00001,2018-07-31,ct0001,rf0002,pc0002,sc00003,br00002,936.0
ID_3V5IDJUO49J7,pol000009444,claim0010657,10305000.0,prod00012,ag00064,cob00016,rt00015,2021-05-18,ct0001,rf0002,pc0005,sc00004,br00005,0.0
ID_EAXHCHPPNALZ,pol000007363,claim0006133,660000.0,prod00027,ag00226,cob00031,rt00006,2021-03-02,ct0003,rf0002,pc0007,sc00023,br00001,13200.0
ID_OXVDVJKQMB8Q,pol000008388,claim0009192,6000.0,prod00005,ag00068,cob00009,rt00032,2018-01-18,ct0003,rf0001,pc0007,sc00023,br00002,558.37
ID_ANUV5YWMYBH2,pol000010140,claim0012039,0.0,prod00008,ag00068,cob00013,rt00050,2019-08-20,ct0001,rf0002,pc0012,sc00032,br00007,7919.45
